benchmark,rng_seed,method,query,mask,boundary_count,status,valid,cache_hit,area,wns,score,incumbent_reward,improvement_over_seed
priority32,20260924,v2_frozen,7,0x00000200,1,success,True,True,214.928,7.62783,76.063372,76.677648,0.0
priority32,20260924,v2_frozen,8,0x7a808000,7,success,True,True,213.332,7.64215,76.208168,76.677648,0.0
priority32,20260924,v2_frozen,9,0x588a0080,7,success,True,True,205.352,7.61191,75.913748,76.677648,0.0
priority32,20260924,v2_frozen,10,0x00400000,1,success,True,True,225.036,7.68072,76.582164,76.677648,0.0
priority32,20260924,v2_frozen,11,0x10000000,1,success,True,True,206.416,7.6371,76.164584,76.677648,0.0
priority32,20260924,v2_frozen,12,0x7ffe8000,15,success,True,True,204.82,7.63058,76.10098,76.677648,0.0
priority32,20260924,v2_frozen,13,0x00000001,1,success,True,True,207.214,7.61351,75.927886,76.677648,0.0
priority32,20260924,v2_frozen,14,0x7fe9a080,15,success,True,False,205.884,7.62634,76.057516,76.677648,0.0
priority32,20260924,v2_frozen,15,0x7c808000,7,success,True,True,203.756,7.62767,76.072944,76.677648,0.0
priority32,20260924,v2_frozen,16,0x00000400,1,success,True,True,217.854,7.63836,76.165746,76.677648,0.0
priority32,20260924,count_matched_uniform,1,0x00000020,1,success,True,False,207.746,7.57672,75.559454,76.677648,0.0
priority32,20260924,count_matched_uniform,2,0x00522141,7,success,True,False,201.628,7.61667,75.965072,76.677648,0.0
priority32,20260924,count_matched_uniform,3,0x10000000,1,success,True,True,206.416,7.6371,76.164584,76.677648,0.0
priority32,20260924,count_matched_uniform,4,0x00000004,1,success,True,False,227.43,7.63133,76.08587,76.677648,0.0
priority32,20260924,count_matched_uniform,5,0x00004000,1,success,True,True,217.056,7.63723,76.155244,76.677648,0.0
priority32,20260924,count_matched_uniform,6,0x076bab0c,15,success,True,False,212.534,7.66404,76.427866,76.677648,0.0
priority32,20260924,count_matched_uniform,7,0x00000002,1,success,True,True,203.49,7.60613,75.85781,76.677648,0.0
priority32,20260924,count_matched_uniform,8,0x00000001,1,success,True,True,207.214,7.61351,75.927886,76.677648,0.0
priority32,20260924,count_matched_uniform,9,0x00002000,1,success,True,True,211.736,7.65976,76.385864,76.677648,0.0
priority32,20260924,count_matched_uniform,10,0x5a2c21e6,14,success,True,False,199.5,7.60653,75.8658,76.677648,0.0
priority32,20260924,count_matched_uniform,11,0x30980102,7,success,True,False,203.756,7.63221,76.118344,76.677648,0.0
priority32,20260924,count_matched_uniform,12,0x00200000,1,success,True,True,203.49,7.60194,75.81591,76.677648,0.0
priority32,20260924,count_matched_uniform,13,0x00000200,1,success,True,True,214.928,7.62783,76.063372,76.677648,0.0
priority32,20260924,count_matched_uniform,14,0x015abb1b,15,success,True,False,199.766,7.61373,75.937534,76.677648,0.0
priority32,20260924,count_matched_uniform,15,0x00010000,1,success,True,True,211.204,7.62347,76.023496,76.677648,0.0
priority32,20260924,count_matched_uniform,16,0x00000800,1,success,True,True,216.79,7.65169,76.30011,76.677648,0.0
priority32,20260925,v1_learn,1,0x0ab0a8eb,14,success,True,False,202.426,7.6797,76.594574,76.677648,0.0
priority32,20260925,v1_learn,2,0x4c8400ca,9,success,True,False,198.436,7.63592,76.160764,76.677648,0.0
priority32,20260925,v1_learn,3,0x00c102bb,10,success,True,False,195.244,7.62866,76.091356,76.677648,0.0
priority32,20260925,v1_learn,4,0x40a189a8,10,success,True,False,197.904,7.66864,76.488496,76.677648,0.0
priority32,20260925,v1_learn,5,0x0aa00528,8,success,True,False,198.968,7.54518,75.252832,76.677648,0.0
priority32,20260925,v1_learn,6,0x48828af1,12,success,True,False,201.362,7.64247,76.223338,76.677648,0.0
priority32,20260925,v1_learn,7,0x20891a88,9,success,True,False,191.52,7.65727,76.38118,76.677648,0.0
priority32,20260925,v1_learn,8,0x190aa080,8,success,True,False,198.968,7.63534,76.154432,76.677648,0.0
priority32,20260925,v1_learn,9,0x51899a80,11,success,True,False,193.648,7.57615,75.567852,76.677648,0.0
priority32,20260925,v1_learn,10,0x73d8a8ce,17,success,True,False,197.372,7.65713,76.373928,76.677648,0.0
priority32,20260925,v1_learn,11,0x390ae887,14,success,True,False,195.244,7.61016,75.906356,76.677648,0.0
priority32,20260925,v1_learn,12,0x42a8eaae,15,success,True,False,202.958,7.63553,76.152342,76.677648,0.0
priority32,20260925,v1_learn,13,0x0094a486,9,success,True,False,200.298,7.6761,76.560702,76.677648,0.0
priority32,20260925,v1_learn,14,0x61f968c9,16,success,True,False,193.648,7.66985,76.504852,76.677648,0.0
priority32,20260925,v1_learn,15,0x0084e5fe,14,success,True,False,191.254,7.5438,75.246746,76.677648,0.0
priority32,20260925,v1_learn,16,0x601aa880,9,success,True,False,210.672,7.67608,76.550128,76.677648,0.0
priority32,20260925,v2_learn,1,0x00000002,1,success,True,True,203.49,7.60613,75.85781,76.677648,0.0
priority32,20260925,v2_learn,2,0x00000010,1,success,True,True,218.652,7.61749,75.956248,76.677648,0.0
priority32,20260925,v2_learn,3,0x20000000,1,success,True,False,202.16,7.64324,76.23024,76.677648,0.0
priority32,20260925,v2_learn,4,0x7ffffe80,23,success,True,False,196.84,7.6481,76.28416,76.677648,0.0
priority32,20260925,v2_learn,5,0x08800800,3,success,True,False,209.608,7.62345,76.024892,76.677648,0.0
priority32,20260925,v2_learn,6,0x7fe7c000,15,success,True,False,205.086,7.63645,76.159414,76.677648,0.0
priority32,20260925,v2_learn,7,0x7ffc8080,15,success,True,False,215.726,7.69509,76.735174,76.735174,0.05752599999999575
priority32,20260925,v2_learn,8,0x00400000,1,success,True,True,225.036,7.68072,76.582164,76.735174,0.05752599999999575
priority32,20260925,v2_learn,9,0x7ffe8000,15,success,True,True,204.82,7.63058,76.10098,76.735174,0.05752599999999575
priority32,20260925,v2_learn,10,0x38208300,7,success,True,False,201.362,7.61181,75.916738,76.735174,0.05752599999999575
priority32,20260925,v2_learn,11,0x00004000,1,success,True,True,217.056,7.63723,76.155244,76.735174,0.05752599999999575
priority32,20260925,v2_learn,12,0x00000040,1,success,True,False,210.406,7.5197,74.986594,76.735174,0.05752599999999575
priority32,20260925,v2_learn,13,0x7ffc0280,15,success,True,False,198.968,7.60917,75.892732,76.735174,0.05752599999999575
priority32,20260925,v2_learn,14,0x02000000,1,success,True,True,201.362,7.5961,75.759638,76.735174,0.05752599999999575
priority32,20260925,v2_learn,15,0x7db4d088,15,success,True,False,197.372,7.65633,76.365928,76.735174,0.05752599999999575
priority32,20260925,v2_learn,16,0x7fe88884,15,success,True,False,193.648,7.62829,76.089252,76.735174,0.05752599999999575
priority32,20260925,v2_frozen,1,0x00000002,1,success,True,True,203.49,7.60613,75.85781,76.677648,0.0
priority32,20260925,v2_frozen,2,0x00000010,1,success,True,True,218.652,7.61749,75.956248,76.677648,0.0
priority32,20260925,v2_frozen,3,0x20000000,1,success,True,True,202.16,7.64324,76.23024,76.677648,0.0
priority32,20260925,v2_frozen,4,0x7fdda000,15,success,True,False,193.914,7.63637,76.169786,76.677648,0.0
priority32,20260925,v2_frozen,5,0x00000800,1,success,True,True,216.79,7.65169,76.30011,76.677648,0.0
priority32,20260925,v2_frozen,6,0x7fe5e000,15,success,True,False,205.352,7.65072,76.301848,76.677648,0.0
priority32,20260925,v2_frozen,7,0x7ffc8040,15,success,True,False,211.204,7.64537,76.242496,76.677648,0.0
priority32,20260925,v2_frozen,8,0x7ffa8080,15,success,True,True,195.244,7.6383,76.187756,76.677648,0.0
priority32,20260925,v2_frozen,9,0x7ffe8000,15,success,True,True,204.82,7.63058,76.10098,76.677648,0.0
priority32,20260925,v2_frozen,10,0x38208c00,7,success,True,False,207.746,7.6556,76.348254,76.677648,0.0
priority32,20260925,v2_frozen,11,0x40000000,1,success,True,True,205.086,7.64547,76.249614,76.677648,0.0
priority32,20260925,v2_frozen,12,0x00000020,1,success,True,True,207.746,7.57672,75.559454,76.677648,0.0
priority32,20260925,v2_frozen,13,0x7c000280,7,success,True,False,222.642,7.6551,76.328358,76.677648,0.0
priority32,20260925,v2_frozen,14,0x04000000,1,success,True,True,216.524,7.61254,75.908876,76.677648,0.0
priority32,20260925,v2_frozen,15,0x08868090,7,success,True,False,192.052,7.53927,75.200648,76.677648,0.0
priority32,20260925,v2_frozen,16,0x78881000,7,success,True,False,211.204,7.65966,76.385396,76.677648,0.0
priority32,20260925,count_matched_uniform,1,0x00000001,1,success,True,True,207.214,7.61351,75.927886,76.677648,0.0
priority32,20260925,count_matched_uniform,2,0x00081346,7,success,True,False,198.17,7.61641,75.96593,76.677648,0.0
priority32,20260925,count_matched_uniform,3,0x00000800,1,success,True,True,216.79,7.65169,76.30011,76.677648,0.0
priority32,20260925,count_matched_uniform,4,0x05ebaa91,15,success,True,False,200.564,7.6443,76.242436,76.677648,0.0
priority32,20260925,count_matched_uniform,5,0x00040000,1,success,True,True,210.938,7.62606,76.049662,76.677648,0.0
priority32,20260925,count_matched_uniform,6,0x37664683,15,success,True,False,210.672,7.64366,76.225928,76.677648,0.0
priority32,20260925,count_matched_uniform,7,0x19303a7e,15,success,True,False,196.308,7.6192,75.995692,76.677648,0.0
priority32,20260925,count_matched_uniform,8,0x61e2523b,15,success,True,False,195.776,7.6717,76.521224,76.677648,0.0
priority32,20260925,count_matched_uniform,9,0x46eb14aa,15,success,True,False,203.224,7.64905,76.287276,76.677648,0.0
priority32,20260925,count_matched_uniform,10,0x20003462,7,success,True,False,206.948,7.52194,75.012452,76.677648,0.0
priority32,20260925,count_matched_uniform,11,0x00004000,1,success,True,True,217.056,7.63723,76.155244,76.677648,0.0
priority32,20260925,count_matched_uniform,12,0x41229010,7,success,True,False,202.958,7.64972,76.294242,76.677648,0.0
priority32,20260925,count_matched_uniform,13,0x1211008a,7,success,True,False,194.446,7.603,75.835554,76.677648,0.0
priority32,20260925,count_matched_uniform,14,0x10000000,1,success,True,True,206.416,7.6371,76.164584,76.677648,0.0
priority32,20260925,count_matched_uniform,15,0x1005010e,7,success,True,False,198.436,7.57178,75.519364,76.677648,0.0
priority32,20260925,count_matched_uniform,16,0x30064009,7,success,True,False,204.288,7.55322,75.327912,76.677648,0.0
